Full Name,Name,Status,Duration,Error,Stack Trace,Steps,Parent Suite,Suite,Sub Suite,Epic,Feature,Story
"frontend-typescript-react:src/test/header-active-nav.test.ts#canonical header.js — active nav follows the route highlights Register on a direct /register load","highlights Register on a direct /register load","passed","68ms",,,"expect(3).toBe(3) passed (0s)
 expect(3).toBe(3) passed (0s)
  expect([""header-nav-register""]).toEqual([""header-nav-register""]) passed (0s)
   expect([""header-nav-register""]).toEqual([""header-nav-register""]) passed (0s)","canonical header.js — active nav follows the route","canonical header.js — active nav follows the route",,"reference-app-copy,reference-app-copy","canonical header.js — active nav follows the route",
"frontend-javascript-react:src/test/header-active-nav.test.js#canonical header.js — active nav follows the route highlights Register on a direct /register load","highlights Register on a direct /register load","passed","69ms",,,"expect(3).toBe(3) passed (0s)
 expect(3).toBe(3) passed (0s)
  expect([""header-nav-register""]).toEqual([""header-nav-register""]) passed (0s)
   expect([""header-nav-register""]).toEqual([""header-nav-register""]) passed (0s)","canonical header.js — active nav follows the route","canonical header.js — active nav follows the route",,"reference-app-copy,reference-app-copy","canonical header.js — active nav follows the route",
"frontend-javascript-angular:src/test/header-active-nav.test.js#canonical header.js — mobile burger menu highlights the active route in menu nav links","highlights the active route in menu nav links","passed","23ms",,,"expect(3).toBe(3) passed (0s)
 expect(3).toBe(3) passed (0s)
  expect([""header-menu-nav-login""]).toEqual([""header-menu-nav-login""]) passed (0s)","canonical header.js — mobile burger menu","canonical header.js — mobile burger menu",,"reference-app-copy","canonical header.js — mobile burger menu",
"frontend-javascript-react:src/test/header-active-nav.test.js#canonical header.js — mobile burger menu highlights the active route in menu nav links","highlights the active route in menu nav links","passed","32ms",,,"expect(3).toBe(3) passed (0s)
 expect(3).toBe(3) passed (0s)
  expect([""header-menu-nav-login""]).toEqual([""header-menu-nav-login""]) passed (0s)","canonical header.js — mobile burger menu","canonical header.js — mobile burger menu",,"reference-app-copy,reference-app-copy","canonical header.js — mobile burger menu",
"frontend-javascript-vue:src/test/header-active-nav.test.js#canonical header.js — mobile burger menu highlights the active route in menu nav links","highlights the active route in menu nav links","passed","56ms",,,"expect(3).toBe(3) passed (0s)
 expect(3).toBe(3) passed (0s)
  expect([""header-menu-nav-login""]).toEqual([""header-menu-nav-login""]) passed (0s)","canonical header.js — mobile burger menu","canonical header.js — mobile burger menu",,"reference-app-copy","canonical header.js — mobile burger menu",
"frontend-typescript-vue:src/test/header-active-nav.test.ts#canonical header.js — mobile burger menu highlights the active route in menu nav links","highlights the active route in menu nav links","passed","21ms",,,"expect(3).toBe(3) passed (0s)
 expect(3).toBe(3) passed (0s)
  expect([""header-menu-nav-login""]).toEqual([""header-menu-nav-login""]) passed (0s)","canonical header.js — mobile burger menu","canonical header.js — mobile burger menu",,"reference-app-copy","canonical header.js — mobile burger menu",
"frontend-typescript-angular:src/test/header-active-nav.test.ts#canonical header.js — mobile burger menu highlights the active route in menu nav links","highlights the active route in menu nav links","passed","47ms",,,"expect(3).toBe(3) passed (0s)
 expect(3).toBe(3) passed (0s)
  expect([""header-menu-nav-login""]).toEqual([""header-menu-nav-login""]) passed (0s)","canonical header.js — mobile burger menu","canonical header.js — mobile burger menu",,"reference-app-copy","canonical header.js — mobile burger menu",
"frontend-typescript-react:src/test/header-active-nav.test.ts#canonical header.js — mobile burger menu highlights the active route in menu nav links","highlights the active route in menu nav links","passed","43ms",,,"expect(3).toBe(3) passed (0s)
 expect(3).toBe(3) passed (0s)
  expect([""header-menu-nav-login""]).toEqual([""header-menu-nav-login""]) passed (0s)","canonical header.js — mobile burger menu","canonical header.js — mobile burger menu",,"reference-app-copy,reference-app-copy","canonical header.js — mobile burger menu",
"tests.e2e.HomeLayoutTests.homeLayoutIsMounted","Home shows embedded header and reference layout","passed","4s 680ms",,,"Open home page passed (598ms)
 Verify embedded header is mounted passed (610ms)
  Verify home layout is mounted passed (767ms)",,"Home layout mount",,"Home","Home layout",
"dev.reference.app.config.JwtAuthFilterTest.ignoresInvalidBearerToken","ignores invalid bearer token","passed","5ms",,,,,"JwtAuthFilter",,"Authentication","JWT filter",
"dev.reference.app.config.JwtAuthFilterTest.ignoresNonBearerAuthorizationHeader","ignores non-bearer authorization header","passed","4ms",,,,,"JwtAuthFilter",,"Authentication","JWT filter",
"frontend-javascript-angular:src/test/app.component.test.js#AppComponent injects the header runtime script from the mount exactly once","injects the header runtime script from the mount exactly once","passed","13ms",,,"expect({""0"":{}}).toHaveLength(1) passed (1ms)
 expect(""module"").toBe(""module"") passed (0s)
  expect(""/js/header.js"").toBe(""/js/header.js"") passed (0s)","AppComponent","AppComponent",,"reference-app-copy","AppComponent",
"dev.reference.app.repository.FlywayMigrationTest.insertAssignsIdentityId","insert into the migrated schema assigns an identity id","passed","53ms",,,,,"Flyway schema on real PostgreSQL,slice",,"Persistence","Flyway schema",
"tests.e2e.SessionTests.invalidTokenClearsSession","Invalid token clears session and hides welcome","passed","5s 281ms",,,"Open home page with invalid local storage token passed (1s 483ms)
 Verify home layout is mounted passed (942ms)
  Verify welcome panel stays hidden passed (405ms)
   Verify auth token was cleared from localStorage passed (379ms)",,"Session",,"Authentication","Session",
"dev.reference.app.service.JwtServiceTest.isValidRejectsExpiredToken","isValid rejects expired token","passed","8ms",,,,,"JwtService",,"Authentication","JWT",
"dev.reference.app.service.JwtServiceTest.isValidRejectsMalformedToken","isValid rejects malformed token","passed","1ms",,,,,"JwtService",,"Authentication","JWT",
"dev.reference.app.service.JwtServiceTest.isValidRejectsTamperedToken","isValid rejects tampered token","passed","2ms",,,,,"JwtService",,"Authentication","JWT",
"tests.e2e.HomeErrorStateTests.itemsApiFailureShowsReadableError","Items API failure shows a readable error, not a blank page","skipped","3s 103ms","Assumption failed: WireMock admin API is not exposed on this stand — error injection needs the mock profile","org.opentest4j.TestAbortedException: Assumption failed: WireMock admin API is not exposed on this stand — error injection needs the mock profile
	at org.junit.jupiter.api.Assumptions.throwAssumptionFailed(Assumptions.java:316)
	at org.junit.jupiter.api.Assumptions.assumeTrue(Assumptions.java:115)
	at tests.e2e.HomeErrorStateTests.requireMockStand(HomeErrorStateTests.java:34)
	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
	at io.qameta.allure.jupiter.AllureJupiter.processFixture(AllureJupiter.java:191)
	at io.qameta.allure.jupiter.AllureJupiter.interceptBeforeEachMethod(AllureJupiter.java:147)
	at java.base/java.util.ArrayList.forEach(ArrayList.java:1596)
	at java.base/java.util.ArrayList.forEach(ArrayList.java:1596)
",,,"Home error states (mock)",,"Home","Error states",
"frontend-typescript-angular:src/test/lib/app-base.test.ts#appBase — mount precedence keeps a bare product mount when there is no backend prefix","keeps a bare product mount when there is no backend prefix","passed","4ms",,,"expect(""/frontend-typescript-angular"").toBe(""/frontend-typescript-angular"") passed (0s)
 expect(null).toBeNull() passed (0s)
  expect(""authToken"").toBe(""authToken"") passed (0s)
   expect(""/frontend-typescript-angular/js/header.js"").toBe(""/frontend-typescript-angular/js/header.js"") passed (0s)
    expect(""/api/health"").toBe(""/api/health"") passed (1ms)","appBase — mount precedence","appBase — mount precedence",,"reference-app-copy","appBase — mount precedence",
"frontend-typescript-react:src/test/lib/appBase.test.ts#appBase — mount precedence keeps a bare product mount when there is no backend prefix","keeps a bare product mount when there is no backend prefix","passed","2ms",,,"expect(""/frontend-typescript-react"").toBe(""/frontend-typescript-react"") passed (0s)
 expect(null).toBeNull() passed (0s)
  expect(""authToken"").toBe(""authToken"") passed (0s)
   expect(""/frontend-typescript-react/js/header.js"").toBe(""/frontend-typescript-react/js/header.js"") passed (0s)
    expect(""/api/health"").toBe(""/api/health"") passed (0s)","appBase — mount precedence","appBase — mount precedence",,"reference-app-copy,reference-app-copy","appBase — mount precedence",
"frontend-typescript-jquery:src/test/appBase.test.ts#appBase — mount precedence keeps a bare product mount when there is no backend prefix","keeps a bare product mount when there is no backend prefix","passed","2ms",,,"expect(""/frontend-typescript-jquery"").toBe(""/frontend-typescript-jquery"") passed (0s)
 expect(null).toBeNull() passed (0s)
  expect(""authToken"").toBe(""authToken"") passed (0s)
   expect(""/frontend-typescript-jquery/js/header.js"").toBe(""/frontend-typescript-jquery/js/header.js"") passed (0s)
    expect(""/api/health"").toBe(""/api/health"") passed (0s)","appBase — mount precedence",,,"reference-app-copy",,
"frontend-javascript-react:src/test/lib/appBase.test.js#appBase — mount precedence keeps a bare product mount when there is no backend prefix","keeps a bare product mount when there is no backend prefix","passed","2ms",,,"expect(""/frontend-javascript-react"").toBe(""/frontend-javascript-react"") passed (1ms)
 expect(null).toBeNull() passed (0s)
  expect(""authToken"").toBe(""authToken"") passed (0s)
   expect(""/frontend-javascript-react/js/header.js"").toBe(""/frontend-javascript-react/js/header.js"") passed (0s)
    expect(""/api/health"").toBe(""/api/health"") passed (0s)","appBase — mount precedence","appBase — mount precedence",,"reference-app-copy,reference-app-copy","appBase — mount precedence",
"frontend-javascript-angular:src/test/lib/app-base.test.js#app-base — mount precedence keeps a bare product mount when there is no backend prefix","keeps a bare product mount when there is no backend prefix","passed","3ms",,,"expect(""/frontend-javascript-angular"").toBe(""/frontend-javascript-angular"") passed (0s)
 expect(null).toBeNull() passed (0s)
  expect(""authToken"").toBe(""authToken"") passed (0s)
   expect(""/frontend-javascript-angular/js/header.js"").toBe(""/frontend-javascript-angular/js/header.js"") passed (1ms)
    expect(""/api/health"").toBe(""/api/health"") passed (0s)","app-base — mount precedence","app-base — mount precedence",,"reference-app-copy","app-base — mount precedence",
"frontend-typescript-react:src/test/header-active-nav.test.ts#canonical header.js — active nav follows the route keeps aria-current on exactly one item after navigation","keeps aria-current on exactly one item after navigation","passed","40ms",,,"expect(3).toBe(3) passed (0s)
 expect(3).toBe(3) passed (0s)
  expect([""header-nav-register""]).toEqual([""header-nav-register""]) passed (0s)","canonical header.js — active nav follows the route","canonical header.js — active nav follows the route",,"reference-app-copy,reference-app-copy","canonical header.js — active nav follows the route",
"frontend-typescript-vue:src/test/header-active-nav.test.ts#canonical header.js — active nav follows the route keeps aria-current on exactly one item after navigation","keeps aria-current on exactly one item after navigation","passed","26ms",,,"expect(3).toBe(3) passed (0s)
 expect(3).toBe(3) passed (0s)
  expect([""header-nav-register""]).toEqual([""header-nav-register""]) passed (0s)","canonical header.js — active nav follows the route","canonical header.js — active nav follows the route",,"reference-app-copy","canonical header.js — active nav follows the route",
"frontend-javascript-react:src/test/header-active-nav.test.js#canonical header.js — active nav follows the route keeps aria-current on exactly one item after navigation","keeps aria-current on exactly one item after navigation","passed","44ms",,,"expect(3).toBe(3) passed (0s)
 expect(3).toBe(3) passed (1ms)
  expect([""header-nav-register""]).toEqual([""header-nav-register""]) passed (0s)","canonical header.js — active nav follows the route","canonical header.js — active nav follows the route",,"reference-app-copy,reference-app-copy","canonical header.js — active nav follows the route",
"frontend-typescript-angular:src/test/header-active-nav.test.ts#canonical header.js — active nav follows the route keeps aria-current on exactly one item after navigation","keeps aria-current on exactly one item after navigation","passed","36ms",,,"expect(3).toBe(3) passed (0s)
 expect(3).toBe(3) passed (0s)
  expect([""header-nav-register""]).toEqual([""header-nav-register""]) passed (0s)","canonical header.js — active nav follows the route","canonical header.js — active nav follows the route",,"reference-app-copy","canonical header.js — active nav follows the route",
"frontend-javascript-vue:src/test/header-active-nav.test.js#canonical header.js — active nav follows the route keeps aria-current on exactly one item after navigation","keeps aria-current on exactly one item after navigation","passed","26ms",,,"expect(3).toBe(3) passed (0s)
 expect(3).toBe(3) passed (0s)
  expect([""header-nav-register""]).toEqual([""header-nav-register""]) passed (0s)","canonical header.js — active nav follows the route","canonical header.js — active nav follows the route",,"reference-app-copy","canonical header.js — active nav follows the route",
"frontend-typescript-jquery:src/test/home.test.ts#home keeps the session panel hidden without a session token","keeps the session panel hidden without a session token","passed","74ms",,,"expect(null).not.toBeNull() failed (0s)
 expect({}).not.toBeNull() passed (0s)
  expect({""0"":{},""length"":1,""prevObject"":{""0"":""[Object]"",""length"":1}}).toHaveLength(1) passed (0s)
   expect(true).toBe(true) passed (0s)
    expect([]).toHaveLength(0) passed (0s)","home",,,"reference-app-copy",,
"frontend-typescript-vanilla:src/test/pages/home.test.ts#home page keeps the session panel hidden without a session token","keeps the session panel hidden without a session token","passed","52ms",,,"expect({}).toBeInTheDocument() passed (0s)
 expect({}).not.toBeVisible() passed (29ms)
  expect([]).toHaveLength(0) passed (0s)","home page","home page",,"reference-app-copy","home page",
"frontend-typescript-angular:src/test/pages/home.component.test.ts#HomePage keeps the welcome panel hidden without a session token","keeps the welcome panel hidden without a session token","passed","90ms",,,"expect({""__ngContext__"":31}).toBeInTheDocument() passed (0s)
 expect({""__ngContext__"":20}).not.toBeVisible() passed (48ms)","HomePage","HomePage",,"reference-app-copy","HomePage",
"frontend-javascript-react:src/test/pages/HomePage.test.jsx#HomePage keeps the welcome panel hidden without a session token","keeps the welcome panel hidden without a session token","passed","94ms",,,"expect({""__reactFiber$q44rsafwvlp"":{""tag"":5,""key"":null,""elementType"":""div"",""type"":""div"",""stateNode"":""[Circular]"",""return"":""[Object]"",""child"":""[Object]"",""sibling"":null,... <truncated>).toBeInTheDocument() passed (0s)
 expect({""__reactFiber$q44rsafwvlp"":{""tag"":5,""key"":null,""elementType"":""div"",""type"":""div"",""stateNode"":""[Circular]"",""return"":""[Object]"",""child"":""[Object]"",""sibling"":null,... <truncated>).not.toBeVisible() passed (59ms)","HomePage","HomePage",,"reference-app-copy,reference-app-copy","HomePage",
"frontend-typescript-react:src/test/pages/HomePage.test.tsx#HomePage keeps the welcome panel hidden without a session token","keeps the welcome panel hidden without a session token","passed","127ms",,,"expect({""__reactFiber$ljn7r2h0au"":{""tag"":5,""key"":null,""elementType"":""div"",""type"":""div"",""stateNode"":""[Circular]"",""return"":""[Object]"",""child"":""[Object]"",""sibling"":null,""... <truncated>).toBeInTheDocument() passed (1ms)
 expect({""__reactFiber$ljn7r2h0au"":{""tag"":5,""key"":null,""elementType"":""div"",""type"":""div"",""stateNode"":""[Circular]"",""return"":""[Object]"",""child"":""[Object]"",""sibling"":null,""... <truncated>).not.toBeVisible() passed (79ms)","HomePage","HomePage",,"reference-app-copy,reference-app-copy","HomePage",
"frontend-javascript-jquery:src/test/home.test.js#home page keeps the welcome panel hidden without a session token","keeps the welcome panel hidden without a session token","passed","66ms",,,"expect({}).toBeInTheDocument() passed (0s)
 expect({}).not.toBeVisible() passed (43ms)
  expect([""/api/health"",""/api/items""]).not.toContain(""/api/auth/me"") passed (1ms)","home page",,,"reference-app-copy",,
"frontend-javascript-vue:src/test/pages/HomePage.test.js#HomePage keeps the welcome panel hidden without a session token","keeps the welcome panel hidden without a session token","passed","76ms",,,"expect({}).toBeInTheDocument() passed (0s)
 expect({}).not.toBeVisible() passed (49ms)","HomePage","HomePage",,"reference-app-copy","HomePage",
"frontend-typescript-vue:src/test/pages/HomePage.test.ts#HomePage keeps the welcome panel hidden without a session token","keeps the welcome panel hidden without a session token","passed","66ms",,,"expect({}).toBeInTheDocument() passed (0s)
 expect({}).not.toBeVisible() passed (42ms)","HomePage","HomePage",,"reference-app-copy","HomePage",
"frontend-javascript-angular:src/test/pages/home.component.test.js#HomeComponent keeps the welcome panel hidden without a session token","keeps the welcome panel hidden without a session token","passed","84ms",,,"expect({""__ngContext__"":93}).toBeInTheDocument() passed (0s)
 expect({""__ngContext__"":80}).not.toBeVisible() passed (53ms)","HomeComponent","HomeComponent",,"reference-app-copy","HomeComponent",
"frontend-javascript-jquery:src/test/auth.test.js#window.ReferenceAuth keys the token by backend only when a backend prefix is mounted","keys the token by backend only when a backend prefix is mounted","passed","1ms",,,"expect(""authToken"").toBe(""authToken"") passed (0s)
 expect(""/api"").toBe(""/api"") passed (1ms)
  expect(""frontend-javascript-jquery"").toBe(""frontend-javascript-jquery"") passed (0s)","window.ReferenceAuth",,,"reference-app-copy",,
"dev.reference.app.service.ItemServiceTest.listItemsMapsRows","listItems maps repository rows to DTOs ordered by id","passed","107ms",,,,,"ItemService",,"Home","ItemService",
"dev.reference.app.service.ItemServiceTest.listItemsReturnsEmptyWhenNoRows","listItems returns empty list when repository is empty","passed","1ms",,,,,"ItemService",,"Home","ItemService",
"tests.e2e.LoginFormTests.loginFormIsMounted","Login form fields and submit are visible","passed","5s 810ms",,,"Open login page passed (459ms)
 Verify login form is mounted passed (1s 758ms)
  Verify form title message: Login Form passed (578ms)",,"Login form mount",,"Authentication","Login form",
"frontend-javascript-jquery:src/test/auth.test.js#network failures login maps a failed fetch to the network error copy","login maps a failed fetch to the network error copy","passed","2ms",,,"expect({""name"":""Error"",""message"":""""}).toMatchObject({""network"":true}) passed (0s)
 expect(""Network error. Check your connection and try again."").toBe(""Network error. Check your connection and try again."") passed (0s)","network failures",,,"reference-app-copy",,
"frontend-typescript-jquery:src/test/auth.test.ts#network failures login maps a failed fetch to the network error copy","login maps a failed fetch to the network error copy","passed","4ms",,,"expect({""name"":""Error"",""message"":""""}).toMatchObject({""network"":true}) passed (1ms)
 expect(""Network error. Check your connection and try again."").toBe(""Network error. Check your connection and try again."") passed (0s)","network failures",,,"reference-app-copy",,
"frontend-typescript-react:src/test/lib/auth.test.ts#network failures login maps a failed fetch to the network error copy","login maps a failed fetch to the network error copy","passed","5ms",,,"expect({""name"":""Error"",""message"":""""}).toMatchObject({""network"":true}) passed (2ms)
 expect(""Network error. Check your connection and try again."").toBe(""Network error. Check your connection and try again."") passed (0s)","network failures","network failures",,"reference-app-copy,reference-app-copy","network failures",
"frontend-typescript-vanilla:src/test/lib/auth.test.ts#network failures login maps a failed fetch to the network error copy","login maps a failed fetch to the network error copy","passed","3ms",,,"expect({""name"":""Error"",""message"":""""}).toMatchObject({""network"":true}) passed (1ms)
 expect(""Network error. Check your connection and try again."").toBe(""Network error. Check your connection and try again."") passed (1ms)","network failures","network failures",,"reference-app-copy","network failures",
"frontend-javascript-react:src/test/lib/auth.test.js#network failures login maps a failed fetch to the network error copy","login maps a failed fetch to the network error copy","passed","3ms",,,"expect({""name"":""Error"",""message"":""""}).toMatchObject({""network"":true}) passed (1ms)
 expect(""Network error. Check your connection and try again."").toBe(""Network error. Check your connection and try again."") passed (0s)","network failures","network failures",,"reference-app-copy,reference-app-copy","network failures",
"dev.reference.app.service.AuthServiceTest.loginUnknownUser","login rejects unknown username","passed","2ms",,,,,"AuthService",,"Authentication","AuthService",
"dev.reference.app.service.AuthServiceTest.loginWrongPassword","login rejects wrong password","passed","5ms",,,,,"AuthService",,"Authentication","AuthService",
"dev.reference.app.service.AuthServiceTest.loginWithValidCredentials","login returns token for valid credentials","passed","4ms",,,,,"AuthService",,"Authentication","AuthService",
"frontend-javascript-vue:src/test/lib/auth.test.js#session teardown logout clears the stored token even when the API call fails","logout clears the stored token even when the API call fails","passed","2ms",,,"expect(null).toBeNull() passed (0s)
 expect(null).toBeNull() passed (0s)","session teardown","session teardown",,"reference-app-copy","session teardown",
"frontend-typescript-vue:src/test/lib/auth.test.ts#session teardown logout clears the stored token even when the API call fails","logout clears the stored token even when the API call fails","passed","2ms",,,"expect(null).toBeNull() passed (0s)
 expect(null).toBeNull() passed (0s)","session teardown","session teardown",,"reference-app-copy","session teardown",
"frontend-typescript-jquery:src/test/auth.test.ts#network failures logout clears the stored token even when the API call fails","logout clears the stored token even when the API call fails","passed","2ms",,,"expect(null).toBeNull() passed (0s)
 expect(null).toBeNull() passed (1ms)","network failures",,,"reference-app-copy",,
"frontend-javascript-react:src/test/lib/auth.test.js#network failures logout clears the stored token even when the API call fails","logout clears the stored token even when the API call fails","passed","2ms",,,"expect(null).toBeNull() passed (0s)
 expect(null).toBeNull() passed (0s)","network failures","network failures",,"reference-app-copy,reference-app-copy","network failures",
"frontend-typescript-react:src/test/lib/auth.test.ts#network failures logout clears the stored token even when the API call fails","logout clears the stored token even when the API call fails","passed","1ms",,,"expect(null).toBeNull() passed (0s)
 expect(null).toBeNull() passed (0s)","network failures","network failures",,"reference-app-copy,reference-app-copy","network failures",
"frontend-javascript-angular:src/test/lib/auth.test.js#session teardown logout clears the stored token even when the API call fails","logout clears the stored token even when the API call fails","passed","3ms",,,"expect(null).toBeNull() passed (0s)
 expect(null).toBeNull() passed (0s)","session teardown","session teardown",,"reference-app-copy","session teardown",
"frontend-typescript-vanilla:src/test/lib/auth.test.ts#network failures logout clears the stored token even when the API call fails","logout clears the stored token even when the API call fails","passed","1ms",,,"expect(null).toBeNull() passed (0s)
 expect(null).toBeNull() passed (0s)","network failures","network failures",,"reference-app-copy","network failures",
"frontend-javascript-jquery:src/test/auth.test.js#network failures logout clears the stored token even when the API call fails","logout clears the stored token even when the API call fails","passed","1ms",,,"expect(null).toBeNull() passed (0s)
 expect(null).toBeNull() passed (0s)","network failures",,,"reference-app-copy",,
"frontend-typescript-angular:src/test/lib/auth.test.ts#session teardown logout clears the stored token even when the API call fails","logout clears the stored token even when the API call fails","passed","3ms",,,"expect(null).toBeNull() passed (0s)
 expect(null).toBeNull() passed (0s)","session teardown","session teardown",,"reference-app-copy","session teardown",
"frontend-javascript-jquery:src/test/auth.test.js#network failures logout posts the bearer token and clears the session","logout posts the bearer token and clears the session","passed","1ms",,,"expect([Function spy]).toHaveBeenCalledWith(""/api/auth/logout"", {""method"":""POST"",""headers"":{""Authorization"":""Bearer token-123""}}) passed (0s)
 expect(null).toBeNull() passed (0s)","network failures",,,"reference-app-copy",,
"frontend-typescript-vanilla:src/test/lib/auth.test.ts#network failures logout posts to the logout endpoint with the bearer token","logout posts to the logout endpoint with the bearer token","passed","2ms",,,"expect([Function spy]).toHaveBeenCalledWith(""/api/auth/logout"", {""method"":""POST"",""headers"":{""Authorization"":""Bearer token-123""}}) passed (1ms)
 expect(null).toBeNull() passed (0s)","network failures","network failures",,"reference-app-copy","network failures",
"frontend-javascript-angular:src/test/lib/auth.test.js#session teardown logout sends POST /auth/logout with the bearer token","logout sends POST /auth/logout with the bearer token","passed","3ms",,,"expect([Function spy]).toHaveBeenCalledTimes(1) passed (0s)
 expect([Function spy]).toHaveBeenCalledWith(""/api/auth/logout"", {""method"":""POST"",""headers"":{""Authorization"":""Bearer token-123""}}) passed (2ms)
  expect(null).toBeNull() passed (0s)","session teardown","session teardown",,"reference-app-copy","session teardown",
"frontend-typescript-vanilla:src/test/pages/home.test.ts#home page logs out and navigates to login","logs out and navigates to login","passed","40ms",,,"expect({}).toBeVisible() passed (3ms)
 expect("""").toBe(""/login"") failed (1ms)
  expect(""/login"").toBe(""/login"") passed (0s)
   expect([[""/api/auth/logout"",""[Object]""]]).toHaveLength(1) passed (0s)
    expect(null).toBeNull() passed (0s)","home page","home page",,"reference-app-copy","home page",
"frontend-typescript-vue:src/test/pages/HomePage.test.ts#HomePage logs out and navigates to login","logs out and navigates to login","passed","33ms",,,"expect(""/login"").toBe(""/login"") passed (1ms)
 expect(null).toBeNull() passed (0s)","HomePage","HomePage",,"reference-app-copy","HomePage",
"frontend-typescript-react:src/test/pages/HomePage.test.tsx#HomePage logs out and navigates to login","logs out and navigates to login","passed","51ms",,,"expect({""__reactFiber$ljn7r2h0au"":{""tag"":5,""key"":null,""elementType"":""div"",""type"":""div"",""stateNode"":""[Circular]"",""return"":""[Object]"",""child"":null,""sibling"":null,""index""... <truncated>).toBeInTheDocument() passed (0s)
 expect(null).toBeNull() passed (0s)","HomePage","HomePage",,"reference-app-copy,reference-app-copy","HomePage",
"frontend-javascript-vue:src/test/pages/HomePage.test.js#HomePage logs out and navigates to login","logs out and navigates to login","passed","35ms",,,"expect(""/login"").toBe(""/login"") passed (0s)
 expect(null).toBeNull() passed (0s)","HomePage","HomePage",,"reference-app-copy","HomePage",
"frontend-javascript-jquery:src/test/home.test.js#home page logs out and navigates to login","logs out and navigates to login","passed","37ms",,,"expect(""/login"").toBe(""/login"") passed (1ms)
 expect(null).toBeNull() passed (0s)","home page",,,"reference-app-copy",,
"frontend-javascript-react:src/test/pages/HomePage.test.jsx#HomePage logs out and navigates to login","logs out and navigates to login","passed","54ms",,,"expect({""__reactFiber$q44rsafwvlp"":{""tag"":5,""key"":null,""elementType"":""div"",""type"":""div"",""stateNode"":""[Circular]"",""return"":""[Object]"",""child"":null,""sibling"":null,""index... <truncated>).toBeInTheDocument() passed (0s)
 expect(null).toBeNull() passed (0s)","HomePage","HomePage",,"reference-app-copy,reference-app-copy","HomePage",
"frontend-javascript-angular:src/test/pages/home.component.test.js#HomeComponent logs out and navigates to login","logs out and navigates to login","passed","62ms",,,"expect(""/login"").toBe(""/login"") passed (0s)
 expect(null).toBeNull() passed (0s)","HomeComponent","HomeComponent",,"reference-app-copy","HomeComponent",
"frontend-typescript-angular:src/test/pages/home.component.test.ts#HomePage logs out and navigates to login","logs out and navigates to login","passed","62ms",,,"expect(""/login"").toBe(""/login"") passed (0s)
 expect(null).toBeNull() passed (0s)","HomePage","HomePage",,"reference-app-copy","HomePage",
"frontend-typescript-jquery:src/test/home.test.ts#home logs out, clears the session and lands on /login","logs out, clears the session and lands on /login","passed","120ms",,,"expect(null).not.toBeNull() failed (0s)
 expect({}).not.toBeNull() passed (0s)
  expect(""Welcome, user1!"").toBe(""Welcome, user1!"") passed (0s)
   expect(""http://localhost/"").toBe(""/login"") failed (1ms)
    expect(""/login"").toBe(""/login"") passed (1ms)
     expect([[""/api/auth/logout"",""[Object]""]]).toHaveLength(1) passed (0s)
      expect(null).toBeNull() passed (0s)","home",,,"reference-app-copy",,
"frontend-typescript-vanilla:src/test/lib/header.test.ts#headerConfigFor marks exactly one nav item active per page","marks exactly one nav item active per page","passed","1ms",,,"expect([""Home""]).toEqual([""Home""]) passed (0s)
 expect([""Login""]).toEqual([""Login""]) passed (0s)
  expect([""Register""]).toEqual([""Register""]) passed (0s)","headerConfigFor","headerConfigFor",,"reference-app-copy","headerConfigFor",
"dev.reference.app.repository.FlywayMigrationTest.migrationsSeedItems","migrations apply and seed the items catalogue (V1)","passed","206ms",,,,,"Flyway schema on real PostgreSQL,slice",,"Persistence","Flyway schema",
"frontend-typescript-jquery:src/test/appBase.test.ts#appBase — mount precedence mounts at the document root when the path carries no mount at all","mounts at the document root when the path carries no mount at all","passed","2ms",,,"expect("""").toBe("""") passed (0s)
 expect(null).toBeNull() passed (0s)
  expect(""frontend-typescript-jquery"").toBe(""frontend-typescript-jquery"") passed (0s)
   expect(""authToken"").toBe(""authToken"") passed (0s)
    expect(""/"").toBe(""/"") passed (0s)
     expect(""/js/header.js"").toBe(""/js/header.js"") passed (0s)
      expect(""/api/health"").toBe(""/api/health"") passed (0s)","appBase — mount precedence",,,"reference-app-copy",,
"frontend-typescript-react:src/test/lib/appBase.test.ts#appBase — mount precedence mounts at the document root when the path carries no mount at all","mounts at the document root when the path carries no mount at all","passed","4ms",,,"expect("""").toBe("""") passed (0s)
 expect(null).toBeNull() passed (0s)
  expect(""authToken"").toBe(""authToken"") passed (0s)
   expect(""/"").toBe(""/"") passed (0s)
    expect(""/js/header.js"").toBe(""/js/header.js"") passed (0s)
     expect(""/api/health"").toBe(""/api/health"") passed (0s)","appBase — mount precedence","appBase — mount precedence",,"reference-app-copy,reference-app-copy","appBase — mount precedence",
"frontend-javascript-angular:src/test/lib/app-base.test.js#app-base — mount precedence mounts at the document root when the path carries no mount at all","mounts at the document root when the path carries no mount at all","passed","4ms",,,"expect("""").toBe("""") passed (0s)
 expect(null).toBeNull() passed (0s)
  expect(""authToken"").toBe(""authToken"") passed (0s)
   expect(""/"").toBe(""/"") passed (1ms)
    expect(""/js/header.js"").toBe(""/js/header.js"") passed (0s)
     expect(""/api/health"").toBe(""/api/health"") passed (0s)","app-base — mount precedence","app-base — mount precedence",,"reference-app-copy","app-base — mount precedence",
